,Unnamed: 0,incident_control,incident_containment,incident_acres_burned,incident_name,calfire_incident,is_active,incident_id,incident_type,County,data_id
198,198,,100.0,101.0,Little Fire,True,N,91669a3c-d533-4eaa-a8d7-505d55f89e46,,Modoc,Modoc-2014-08
199,199,,100.0,0.0,Happy Camp Complex,False,N,da500577-e558-4446-832f-0e537cc55204,,Siskiyou,Siskiyou-2014-08
200,200,,100.0,20.0,Border Fire,True,N,64812487-ac4c-40da-b069-2884d7a04675,,San Diego,San Diego-2014-08
201,201,,100.0,190.0,Shoemaker Fire,False,N,accb599e-35b8-4d5e-8d13-d0e4b0e4a1eb,,Los Angeles,Los Angeles-2014-08
202,202,,100.0,274.0,Tecolote Fire,False,N,d805c9b9-da39-4771-965f-b3cd4c37c84b,,Los Angeles,Los Angeles-2014-08
203,203,,100.0,84.0,Boca Fire,True,N,605ac5e1-9903-45ba-872d-3d9c437457d7,,Nevada,Nevada-2014-08
204,204,,100.0,4045.0,Way Fire,False,N,4b281a55-65b6-43e8-bab2-3689356d82e5,,Kern,Kern-2014-08
205,205,Weaver Bally Rd open to normal traffic flow,100.0,580.0,Oregon Fire,True,N,3b954901-aa80-4894-b330-c287d47b68be,,Trinity,Trinity-2014-08
206,206,,100.0,1375.0,Gulch Fire,True,N,b22e378f-bfbc-40b8-aaa7-29ec6db13db1,,Shasta,Shasta-2014-09
207,207,,100.0,70.0,Jackson Fire,True,N,726710bb-32d4-46bf-9729-7f3396defcf0,,Tuolumne,Tuolumne-2014-09
208,208,,100.0,210.0,Bald Hill 3 Fire,False,N,d4523b72-45cf-4de2-8ccf-3905f1dc8dbd,,Humboldt,Humboldt-2014-09
209,209,,100.0,27.0,Stage Coach Fire,True,N,7e564dd5-1d4e-4999-8aea-93691ad314ac,,Napa,Napa-2014-09
210,210,,100.0,311.0,Dog Rock Fire,False,N,ba17d495-8ce6-4a0f-a3ba-487bd877969e,,Mariposa,Mariposa-2014-10
211,211,,100.0,97717.0,King Fire,True,N,3df6ecf7-f095-483d-b1c4-2dc969d61261,,El Dorado,El Dorado-2014-09
212,212,,100.0,200.0,Stephens Fire,False,N,b3062936-6b2f-4177-b3f6-0fc288049339,,Siskiyou,Siskiyou-2015-02
213,213,,100.0,968.0,Silverado Fire,False,N,568ea489-caa1-43c3-928a-9d0b836c0c54,,Orange,Orange-2014-09
214,214,Traffic on Dog Bar Rd. and associated streets is limited to residents only.,100.0,247.0,Dog Bar Fire,True,N,a794ecf9-2e8d-4721-a272-a3e66d2e7621,,Nevada,Nevada-2014-09
215,215,Soft road closure is in place for residents only on Road 426 between Summit Road and Road 223. ,100.0,320.0,Courtney Fire,True,N,614efdbb-937e-47a0-9ffd-919e5e0de436,,Madera,Madera-2014-09
216,216,,100.0,516.0,Boles Fire,True,N,ad164a35-8b27-4f96-b78e-952b08a333e8,,Siskiyou,Siskiyou-2014-09
217,217,,100.0,48.0,Bane Fire,True,N,f5552e75-f74c-4bc0-99b8-6c66ee8cde3d,,San Bernardino,San Bernardino-2014-10
218,218,,100.0,94.0,Irene Fire,False,N,7e60b4f7-8497-4155-9879-a3198b2ce696,,Alpine,Alpine-2014-09
219,219,,100.0,20.0,Cascade Fire,False,N,0b2d503c-7bd5-45e7-b029-61306ae6e7c0,,El Dorado,El Dorado-2014-09
220,220,,100.0,80.0,Otay Fire,True,N,45a0a39f-b4b0-409c-9057-0942c567b7c3,,San Diego,San Diego-2015-06
221,221,,100.0,137.0,Ward Fire,True,N,84cb525c-7a90-4d31-8d55-d9729c05b286,,Plumas,Plumas-2015-04
222,222,,100.0,1049.0,Highway Fire,True,N,8e3c0b14-01e5-4c41-8641-ff987ac10ad9,,Riverside,Riverside-2015-04
223,223,,100.0,275.0,Forebay Fire,True,N,316804d6-471a-4c73-8b05-89b8abc8eeac,,Merced,Merced-2015-05
224,224,Bald Hills Road has one lane closed with controlled traffic. Motorist advised to stay out of the area if possible.,100.0,20.0,Bald Fire,True,N,ccd896f2-f071-4d26-ba9b-f413de4d6b77,,Humboldt,Humboldt-2015-06
225,225,,100.0,1542.0,Saddle Fire ,False,N,2aae391b-7b00-47d9-ba73-d71ad706bdad,,Trinity,Trinity-2015-06
226,226,,100.0,67.0,Pass Fire,True,N,17b99f78-78b8-4bd1-90fc-5d9c3cb61b95,,San Luis Obispo,San Luis Obispo-2015-06
227,227,Chiles Pope Valley Road between highway 128 and Lower Chiles Valley until at least 8:00 AM 6/17/15.,100.0,38.0,Chiles Fire,True,N,e3272697-2587-45ac-b525-76b85fabaa90,,Napa,Napa-2015-06
228,228,,100.0,60.0,North Fire,True,N,e2077d05-1f06-4939-8857-9f630a4b722e,,San Joaquin,San Joaquin-2015-06
229,229,,100.0,55.0,Fork Fire,True,N,7934d7bb-15e1-4217-8fa1-552e4f3d8091,,Tehama,Tehama-2015-06
230,230,,100.0,171.0,Wildcat Fire,True,N,fc2ea6bf-e925-49f9-8390-9997c01b612d,,San Diego,San Diego-2015-06
231,231,,100.0,31359.0,Lake Fire,True,N,17616590-ce26-4c73-bf81-70d338d027ce,,San Bernardino,San Bernardino-2015-06
232,232,,100.0,158.0,Cook Fire,True,N,b5fa450f-9b84-4d90-9956-bda9dfe32f28,,Nevada,Nevada-2015-06
233,233,,100.0,920.0,Corrine Fire,True,N,fa8ba2dd-c9f7-454a-870b-1b39c0d8b31a,,Madera,Madera-2015-06
234,234,,100.0,135.0,Red Fire,True,N,0f537c6f-8a74-48f4-9fbf-ad00942ffba0,,Madera,Madera-2015-06
235,235,,100.0,60.0,Dixie Fire,True,N,1ca8b1e7-5590-448b-86ba-6dfa4937baa6,,Lassen,Lassen-2015-06
236,236,,100.0,533.0,Loma Fire,True,N,e7b2df46-649e-4fd9-81c5-daadaa57bc8d,,Contra Costa,Contra Costa-2015-06
237,237,,100.0,0.0,Washington Fire,False,N,470d19d4-384d-497a-9770-cd2e2a3f3196,,Alpine,Alpine-2015-06
238,238,,100.0,415.0,Calgrove Fire ,False,N,e61d1b0b-4f19-460a-a6ac-e83a6e0a05a9,,Los Angeles,Los Angeles-2015-06
239,239,,100.0,100.0,Sterling Fire,False,N,ff28ce24-a13b-4903-85de-faec825de35b,,San Bernardino,San Bernardino-2015-06
240,240,,100.0,19.0,Pleasure Fire,True,N,7c98e8db-6a6a-4f66-bfe7-7d24e926c986,,Napa,Napa-2015-06
241,241,,100.0,35.0,Covelo Fire,True,N,56dc8f9c-98e5-4aad-b3e9-bbee503b29e9,,Mendocino,Mendocino-2015-06
242,242,,100.0,170.0,Black Fire,True,N,8d5b00c1-0ec0-43bb-a03e-822d5fe2af52,,Tehama,Tehama-2015-07
243,243,,100.0,23.0,Soda Fire,True,N,58dda3b8-3643-4f73-bee0-0a4cae0cb079,,Mendocino,Mendocino-2015-07
244,244,Mix Canyon Road,100.0,150.0,Sky Fire,True,N,28b81794-bb66-466e-b9dc-337c47be5678,,Solano,Solano-2015-07
245,245,,100.0,40.0,Ascot Fire,True,N,dff0f39c-bed4-4910-9c22-d9ccd4142809,,Solano,Solano-2015-07
246,246,,100.0,18.0,Keswick Fire,True,N,64fa2a72-b964-421d-b88f-5ac2e37647d4,,Sacramento,Sacramento-2015-07
247,247,,100.0,54.0,Mill 2 Fire,True,N,c8fb2c4c-2275-4ad1-aef3-859e332a1a47,,San Bernardino,San Bernardino-2015-07
248,248,,100.0,95.0,Deer Fire,True,N,598a3d54-ce60-466e-b44f-0e7c8f9e4ff5,,San Luis Obispo,San Luis Obispo-2015-07
249,249,,100.0,21.0,Spider Fire,True,N,48284911-67cd-4394-8aad-053d3b2cf5db,,Riverside,Riverside-2015-07
250,250,,100.0,214.0,241 Fire,True,N,ca7da36b-1951-4d52-92b2-1a0b04aab586,,Orange,Orange-2015-07
251,251,,100.0,181.0,Cooley Fire,True,N,8b35629f-50f4-4b32-b286-ce48cb1200e7,,Siskiyou,Siskiyou-2015-07
252,252,,100.0,25.0,Lake Fire,True,N,98b0706c-ac34-4d9a-9ceb-55996099daed,,San Diego,San Diego-2015-07
253,253,Hwy 15 open,100.0,4250.0,North Fire,True,N,3d81d2e5-d6e5-4368-864b-a9e29e7e5022,,San Bernardino,San Bernardino-2015-07
254,254,,100.0,200.0,Pines Fire ,False,N,0c9948a7-98ad-4b42-888e-a7c2a4f536fa,,Los Angeles,Los Angeles-2015-07
255,255,,100.0,25.0,Betabel Fire,True,N,296fc88f-e646-4c89-9b46-3ac0f88ff910,,San Benito,San Benito-2015-07
256,256,,100.0,430.0,Triple Fire,True,N,9e2f6af4-ea45-4163-b6a1-e1fe9571fda3,,Tulare,Tulare-2015-07
257,257,"Hwy 97 closed, Stateline Hwy 161 open with traffic control.",100.0,24.0,Dorris Fire,True,N,098eb80f-1ecb-489d-baef-1440fa0e98d6,,Siskiyou,Siskiyou-2015-07
258,258,All road open to normal traffic.,100.0,8051.0,Wragg Fire,True,N,c2279826-dc2f-4eb5-9d3b-3d03eb0b139f,,Napa,Napa-2015-07
259,259,All road closures have been lifted.,100.0,65.0,Creek Fire,True,N,3135c367-1274-4cc4-9152-661f6fd7707e,,Napa,Napa-2016-10
260,260,,100.0,26.0,Baxter Fire,True,N,ee7ec0f0-4f5d-4fe1-b2fa-bc15f91519b3,,Placer,Placer-2015-07
261,261,,100.0,75.0,Kyburz Fire,False,N,74635a69-f34f-4c6e-9e09-1a32d732bb42,,El Dorado,El Dorado-2015-07
262,262,,100.0,116.0,3-11 Fire,True,N,0da79ccb-9701-4c27-8831-f10593fb8a90,,Modoc,Modoc-2015-07
263,263,,100.0,77.0,3-12 Fire,True,N,12f68592-30e3-461c-b489-bc99ba52a38a,,Lassen,Lassen-2015-07
264,264,,100.0,167.0,Cutca Fire,False,N,d7757da4-f9e1-451f-8316-26065888dfc2,,San Diego,San Diego-2015-07
265,265,,100.0,25.0,Park Fire,True,N,a80b8ab7-eba5-4ef7-9992-0cf828138f1b,,San Diego,San Diego-2015-07
266,266,All road closures have been lifted.,100.0,2304.0,Lowell Fire,True,N,d6b4bed4-f3d6-488a-a2fb-54c7cbfbd8b3,,Nevada,Nevada-2015-07
267,267,,100.0,158.0,Queen Fire,True,N,8be9d271-ed9c-4bc9-9c22-4eff8956ab7b,,Humboldt,Humboldt-2015-07
268,268,,100.0,5702.0,Willow Fire,True,N,8650f48d-5ea2-4dfc-96d2-f0d3f300b1e4,,Madera,Madera-2015-07
269,269,,100.0,114.0,Mark Fire,True,N,fe668595-0980-4f41-af0c-3f14c4d391c2,,Calaveras,Calaveras-2015-08
270,270,,100.0,40.0,Sullivan Fire,True,N,57397ed5-93a3-4e60-9142-9a3e38164ee9,,Stanislaus,Stanislaus-2015-07
271,271,,100.0,16.0,Buck Fire,True,N,0a645cbe-2d5a-4e2b-80c9-cb9167641cca,,Humboldt,Humboldt-2015-07
272,272,,100.0,6980.0,Cabin Fire,False,N,c316e4c3-4455-4a12-8ecc-af75339adf8f,,Tulare,Tulare-2015-07
273,273,,100.0,400.0,Swedes Fire,True,N,7428460d-f47d-45c0-8a86-3fb653829860,,Butte,Butte-2015-07
274,274,,100.0,69438.0,Rocky Fire,True,N,23e85238-2966-452c-8f21-fa93a51e889b,,Lake,Lake-2015-07
275,275,,100.0,75.0,Mallard Fire,True,N,259d9359-0cc2-4058-bfc2-f28ab2a540f4,,Shasta,Shasta-2015-07
276,276,,100.0,212.0,China Fire,True,N,efe937e3-8b63-4495-b578-e2582fb2166d,,Shasta,Shasta-2015-07
277,277,,100.0,204.0,Big Creek Fire,True,N,55a1ec97-90fb-48df-8414-203b91adcd76,,Tuolumne,Tuolumne-2015-07
278,278,,100.0,112.0,Tulloch Fire,True,N,72c7a5c9-82c2-44c4-8bf2-241fb36e1ee7,,Tuolumne,Tuolumne-2015-08
279,279,,100.0,195.0,Vasco Fire,True,N,652938d9-2f23-41d8-a49c-30b218594762,,Contra Costa,Contra Costa-2015-07
280,280,,100.0,90.0,Sprig Fire,True,N,8232dfd5-eda3-4766-83ec-83365cf21d93,,Shasta,Shasta-2015-07
281,281,,100.0,86.0,Advance Fire,True,N,2a6270c5-859f-4ffa-91c2-ecbee5ebdd7b,,Tulare,Tulare-2015-07
282,282,,100.0,50.0,Mendocino Lightning Fires,True,N,9f031bfa-47bc-4fee-aca1-988462d6ab53,,Mendocino,Mendocino-2015-07
283,283,,100.0,543.0,Anza Fire,True,N,592f14da-405c-4e6d-a83b-8937322524ad,,Riverside,Riverside-2015-08
284,284,,100.0,4863.0,Frog Fire,False,N,a063b897-28aa-43e5-b608-1b79f770050c,,Modoc,Modoc-2015-07
285,285,,100.0,75.0,Fern Fire,True,N,dfd02b2e-7e2d-4636-a178-0ebff2d170c8,,Shasta,Shasta-2015-08
286,286,,100.0,52.0,White Fire,True,N,f136ba8d-f6bb-4bad-9815-1d56f9dc8650,,Santa Barbara,Santa Barbara-2015-08
287,287,,100.0,30.0,Francis Fire,True,N,139766ba-33ac-442e-9a6b-b78d270c110a,,Lake,Lake-2015-08
288,288,,100.0,59.0,Point Fire,True,N,6c5fcfc7-659a-44ee-b225-c4ae919882e7,,Shasta,Shasta-2015-08
289,289,,100.0,10570.0,Dodge Fire,False,N,293c6467-7b2e-43a3-94c1-41cec4339b67,,Lassen,Lassen-2015-08
290,290,,100.0,55.0,De Luz Fire,True,N,3cc1aa4c-b87d-4b4d-99b1-83dc56291b33,,Marin,Marin-2015-08
291,291,,100.0,110.0,36 Fire,True,N,ffbc1cb8-be33-4483-8442-85ab2587dce4,,Tehama,Tehama-2015-08
292,292,,100.0,25118.0,Jerusalem Fire,True,N,94a7ae52-fed9-4997-b972-1761aa4b89ca,,Lake,Lake-2015-08
293,293,,100.0,2446.0,Cuesta Fire,True,N,fde8f46b-0225-4489-be2d-68453a524190,,San Luis Obispo,San Luis Obispo-2015-08
294,294,,100.0,146.0,Horse Fire,True,N,cbaa4a28-c732-4c11-9d44-7da6c3bd8e42,,Humboldt,Humboldt-2015-08
295,295,,100.0,2700.0,Tesla Fire,True,N,8fc920eb-ca45-4d77-9a92-1326eca602d6,,Stanislaus,Stanislaus-2015-08
296,296,,100.0,22.0,Grade Fire,True,N,909d6135-070c-4e3b-ba22-23877fb603c3,,Lake,Lake-2015-08
297,297,,100.0,215.0,Peterson Fire,True,N,02d470c1-bf41-4ff9-9424-f680cef5bbbc,,Lake,Lake-2015-08
298,298,,100.0,55.0,Summit Fire,False,N,d0875efe-54fb-4cc2-b647-4f4d210df118,,San Bernardino,San Bernardino-2015-08
299,299,,100.0,128.0,Democrat Fire,True,N,da522578-443a-4c52-a9bb-d72bbb84dcdb,,Trinity,Trinity-2015-08
300,300,,100.0,673.0,Elk Fire,True,N,0eed7005-6ace-4eb2-8919-eb131c246f84,,Lake,Lake-2015-09
301,301,Temporary road closure to Mission Olive Road,100.0,72.0,Olive Fire,True,N,3435fd06-f77e-42c3-8fa5-261cf0cb828c,,Butte,Butte-2015-09
302,302,,100.0,30.0,Kramer Fire ,True,N,bb500714-470e-4529-a15a-11d96e85cc68,,Lassen,Lassen-2015-08
303,303,Old Oak Ranch Road  remains closed. Big Hill Road is open.,100.0,108.0,Oak Fire,True,N,40f44488-051f-4412-a577-c932f2ce751d,,Tuolumne,Tuolumne-2015-09
304,304,,100.0,35.0,Browns Fire,True,N,5046e2ed-e2c3-4932-8f89-64dcdf19022d,,Trinity,Trinity-2015-09
305,305,,100.0,40.0,Center Fire,True,N,75c14933-9916-4dfe-ac66-7d98706a5172,,Lassen,Lassen-2015-09
306,306,,100.0,170.0,Creek Fire,True,N,9a3df964-7794-411c-9043-967476fe77e6,,Lassen,Lassen-2015-09
307,307,None,100.0,70868.0,Butte Fire,True,N,13466833-32d1-418b-b145-f7ce1f7bf66e,,Amador,Amador-2015-09
308,308,,100.0,1042.0,Lumpkin Fire,True,N,f7067bff-efb4-4ca6-a627-6145836857ec,,Butte,Butte-2015-09
309,309,,100.0,109.0,Walker Fire,True,N,dbd39ec2-546c-4afc-9ff2-b1939eead03e,,Shasta,Shasta-2015-09
310,310,,100.0,104.0,Munjar Fire,True,N,897d01d8-dd38-43e2-bcd6-fa62aac03318,,Butte,Butte-2015-10
311,311,,100.0,151623.0,Rough Fire ,False,N,8c788c0a-d1fc-46d7-a17c-23f786831f7d,,Fresno,Fresno-2015-07
312,312,,100.0,30.0,Taglio Fire,True,N,7106ba43-100b-41f9-acbf-9fb9e9ab9ef7,,Merced,Merced-2016-04
313,313,,100.0,1388.0,Solimar Fire,False,N,c6f0705e-8bec-4a00-92a7-dc47245de7fa,,Ventura,Ventura-2015-12
314,314,,100.0,50.0,Potrero Fire,False,N,3f31752f-4f51-4705-9fe4-50beec88a0e8,,Ventura,Ventura-2015-11
315,315,,100.0,670.0,Cienega Fire,True,N,8e71e23c-6161-480e-b8ca-f03147475e4d,,San Benito,San Benito-2015-10
316,316,,100.0,21.0,Gibraltar Fire,False,N,fbd3c0a8-7191-473c-bb05-43616711b6c5,,Santa Barbara,Santa Barbara-2015-10
317,317,,100.0,30.0,McCourtney Fire,True,N,c27d03c6-361e-44b3-8335-a1fe06f88fd7,,Nevada,Nevada-2015-09
318,318,,100.0,1086.0,Tassajara Fire,True,N,1f54817c-8832-4a47-8ede-ab8072f52677,,Monterey,Monterey-2015-09
319,319,,100.0,95.0,Laureles Fire,True,N,9569dcd6-c94f-4849-a90a-db58bfc77bee,,Monterey,Monterey-2015-09
320,320,,100.0,0.0,Gorman Fire,False,N,2c77fa07-73e6-45fe-a527-5bd526bdef41,,Lake,Lake-2016-04
321,321,,100.0,85.0,Tulloch Fire,True,N,ffec404e-dea9-4175-8c50-8f2b0ca3efdd,,Tuolumne,Tuolumne-2016-05
322,322,,100.0,3876.0,Metz Fire,True,N,55fa95e6-f09e-42c4-889b-a4b5b63dccf2,,Monterey,Monterey-2016-05
323,323,,100.0,156.0,Wheatland Fire,False,N,ace1f464-7a70-4dcc-b8c5-d64fb1021d0e,,Lake,Lake-2016-05
324,324,,100.0,278.0,DeWolf Fire,True,N,09ab0430-7679-494c-96d4-d7d938351cf4,,Fresno,Fresno-2016-05
325,325,,100.0,120.0,Coe Fire,True,N,648cfdd4-f3f5-4faf-8ab1-a6f2cb5d9a6c,,Santa Clara,Santa Clara-2016-06
326,326,,100.0,91.0,Dunstone Fire,True,N,5080eb51-53e5-4338-95ec-618efe2bd7d1,,Butte,Butte-2016-05
327,327,Hwy 70 between Clark Rd and Wheelock Rd,100.0,30.0,70 Fire,True,N,6227f4ad-3e40-4f3b-b210-3e55483e1e84,,Butte,Butte-2016-05
328,328,,100.0,150.0,Shedd Fire,True,N,1d76ca50-aa10-4f90-bd99-a80bcf2eacce,,San Luis Obispo,San Luis Obispo-2016-05
329,329,,100.0,25.0,Bryson Fire,True,N,afaa2efe-d946-4ff9-93c2-459aad31b908,,Monterey,Monterey-2016-05
330,330,,100.0,132.0,Avocado Fire,True,N,f1769b9d-c522-4a0d-92a7-f9c8321b9f1d,,Fresno,Fresno-2016-05
331,331,,100.0,169.0,Athens Fire,True,N,e0de216a-9544-43ad-9b9f-bc05247f0550,,Placer,Placer-2016-05
332,332,,100.0,70.0,Pala Fire,True,N,c88af25d-aff4-4b20-9c58-0b819c8ae99a,,San Diego,San Diego-2016-05
333,333,,100.0,0.0,Chimney Fire,False,N,6afa1ccf-e1b6-492b-bcaa-9189cd3487aa,,Tulare,Tulare-2016-06
334,334,,100.0,112.0,Coal Fire,True,N,5f422963-a30c-4cda-9427-7a0e028b6039,,Butte,Butte-2016-06
335,335,,100.0,86.0,Frazier Fire,True,N,42fbaa73-e3c8-44ac-bf83-a576be6a804f,,Lake,Lake-2016-06
336,336,,100.0,33.0,Campo Fire,True,N,2225d427-97d7-4d71-a83a-814f38a1c947,,Calaveras,Calaveras-2016-06
337,337,,100.0,43.0,Paskenta Fire,True,N,b1b2a50c-c131-4be2-9398-8adee38c1c19,,Tehama,Tehama-2016-06
338,338,,100.0,88.0,Moore Fire,True,N,d570e949-a098-4af0-84a4-d70c4a0e89c9,,Placer,Placer-2016-06
339,339,Mount Aukum Road closed from 4 corners to Tiger's Eye.,100.0,25.0,Aukum Fire,True,N,f2b5faf1-9ff0-48b7-8151-25880262bec1,,El Dorado,El Dorado-2016-06
340,340,,100.0,30.0,Hidden Fire,True,N,a757d4f9-2aa1-44c8-b986-ac00ca2fafdd,,San Benito,San Benito-2016-06
341,341,,100.0,32.0,Clay Fire,True,N,c5d590f0-97fe-4ac3-987d-ebceed6dbfc2,,Sacramento,Sacramento-2016-06
342,342,,100.0,139.0,Temecula Fire,True,N,403e6185-c0e1-4b8f-a290-b50553a47b67,,Riverside,Riverside-2016-06
343,343,,100.0,2520.0,Coleman Fire,True,N,b8cf80c7-b617-4fe4-91b0-43b40d38c7f6,,Monterey,Monterey-2016-06
344,344,,100.0,0.0,Soda Fire,False,N,5c86c26b-e6c0-4e47-90b7-bc5da3885ebe,,San Luis Obispo,San Luis Obispo-2016-06
345,345,,100.0,24.0,Keswick Fire,True,N,20e4887c-b772-460d-98be-d60f39171aeb,,Shasta,Shasta-2016-06
346,346,,100.0,210.0,Camanche Fire,True,N,fef2ab8a-20d7-4dc3-b5c9-363aa1debef3,,Amador,Amador-2016-06
347,347,No current road closures.,100.0,7609.0,Border Fire,True,N,33099cdd-ccfc-454e-b5a3-770a69a30bd3,,San Diego,San Diego-2016-06
348,348,,100.0,70.0,Arroyo Fire,True,N,ae6a40fa-c0f3-460b-8e19-fbf4b5803bb8,,Monterey,Monterey-2016-06
349,349,,100.0,80.0,Hoag Fire,True,N,10a8344d-e2c6-4585-8094-bbb30e48db8c,,Butte,Butte-2016-06
350,350,,100.0,61.0,Cotton Fire,False,N,bae93037-2a91-4189-b256-3325cd2b6979,,San Luis Obispo,San Luis Obispo-2016-06
351,351,,100.0,83.0,Old Fire,True,N,fb7d6492-444e-420c-9111-0f8999d3af04,,San Benito,San Benito-2016-06
352,352,,100.0,2860.0,Pony Fire,False,N,103e1cb6-0a02-4ca8-8739-4cf77b5d1c98,,Siskiyou,Siskiyou-2016-06
353,353,,100.0,7474.0,Sherpa Fire,True,N,ffb3293b-3349-49c5-a7cb-c488391e8a72,,Santa Barbara,Santa Barbara-2016-06
354,354,,100.0,277.0,Creek Fire,True,N,eb0fe9ad-f9f5-4bde-ad34-527ffd647669,,Yolo,Yolo-2016-06
355,355,,100.0,49.0,70 Fire,True,N,6b542aff-fa1b-46fc-b3da-26c1afdbc446,,Butte,Butte-2016-06
356,356,,100.0,48019.0,Erskine Fire,True,N,91816ff6-d4ec-4f31-8d40-bf2538aca09b,,Kern,Kern-2016-06
357,357,,100.0,52.0,Lowe Fire,True,N,61556003-7789-4b9e-8f16-5563624b4621,,Monterey,Monterey-2016-06
358,358,,100.0,1246.0,Dinosaur Fire,True,N,ec90eb29-e776-43da-a814-0c41463ae3c9,,Merced,Merced-2016-06
359,359,,100.0,47.0,Laguna Fire,True,N,c27c5212-1891-4105-86ee-9f97016ef159,,Orange,Orange-2016-06
360,360,,100.0,211.0,Grant Fire,True,N,3822b8a2-1a89-40e8-b239-840cfcda7a1c,,Alameda,Alameda-2016-06
361,361,,100.0,650.0,Marina Fire,False,N,1bc85249-0d96-42d7-a23f-db99bdce17a4,,Mono,Mono-2016-06
362,362,No road closures,100.0,215.0,Reservoir Fire,True,N,489cea9f-b3cb-4615-b412-5ac5724c3976,,Colusa,Colusa-2016-06
363,363,,100.0,5646.0,Trailhead Fire,True,N,b604ffa7-8cee-4724-bb82-f1f4553a192f,,Placer,Placer-2016-06
364,364,,100.0,372.0,Rancho Fire,True,N,5689b708-61e8-4451-8ad6-68d9684704c6,,Amador,Amador-2016-06
365,365,,100.0,188.0,Big Fire,True,N,4cfb8712-1b45-4a2e-b0c9-6ed6ddde5657,,Fresno,Fresno-2016-07
366,366,,100.0,1109.0,Sage Fire,False,N,79b446a4-d809-4aa2-9f30-091a05ed697d,,Los Angeles,Los Angeles-2016-07
367,367,,100.0,95.0,Mercury Fire,True,N,2a04ab08-1412-4a3d-b6b2-7e5fc48f99e5,,San Benito,San Benito-2016-07
368,368,,100.0,554.0,Fort Fire,True,N,fe112320-013f-434e-b66c-101234292711,,Kern,Kern-2016-07
369,369,All Road closures have been lifted,100.0,441.0,Fiddler Fire,True,N,67c0a269-05bb-4b4f-af22-68a1c5ac3adf,,Shasta,Shasta-2016-07
370,370,None,100.0,464.0,Colyear Fire,True,N,69eaa890-889e-4be9-810d-3dcee8d55981,,Tehama,Tehama-2016-06
371,371,,100.0,1785.0,Deer Fire,True,N,140def53-175c-4f5d-b8e3-de0643781ff7,,Kern,Kern-2016-07
372,372,,100.0,2304.0,Pine Fire,False,N,8653f541-d3ca-44b4-9edd-5a4a57349f2f,,Ventura,Ventura-2016-06
373,373,,100.0,88.0,Flores Fire,True,N,f88a7291-9122-49fa-864d-b807fa360393,,Tehama,Tehama-2016-07
374,374,None,100.0,2944.0,Curry Fire,True,N,423df2bd-4464-44e0-8b8a-74f953613287,,Fresno,Fresno-2016-07
375,375,,100.0,30.0,Lone Pine Fire,True,N,6f07d935-7d64-4be8-8e96-d34384686bf8,,Inyo,Inyo-2016-07
376,376,,100.0,310.0,Appaloosa Fire,True,N,902a3085-e518-4090-a2e5-20d0482b4dc2,,Calaveras,Calaveras-2016-07
377,377,,100.0,87.0,Scott Fire,True,N,fbe85bec-6399-442f-8a3f-ca4a25bb2b3b,,Sacramento,Sacramento-2016-07
378,378,,100.0,145.0,Frame Fire,True,N,e55dd16e-1712-4b97-a2f3-add0877b98cd,,Fresno,Fresno-2016-07
379,379,,100.0,103.0,Broken Fire,True,N,8e920d15-72f4-4e76-a3b4-22a364d6cf19,,Madera,Madera-2016-07
380,380,,100.0,45.0,Kuehner Fire,True,N,174608a2-14fd-4278-9811-cb7e5e5a3883,,Los Angeles,Los Angeles-2016-07
381,381,,100.0,15.0,Shelter Fire,True,N,7ebdcc3e-f402-4ab7-88d4-82d99d59b019,,San Diego,San Diego-2016-07
382,382,,100.0,341.0,Pacheco Fire,True,N,85832754-5848-4454-84fc-8b0a9abbff40,,Calaveras,Calaveras-2016-07
383,383,,100.0,35.0,Stagecoach Fire,True,N,eb9d05b5-7578-44bf-9eb1-3ddba425ff20,,Calaveras,Calaveras-2016-07
384,384,,100.0,84.0,Dunnigan Fire,True,N,b6b6ef56-0d7f-4c97-b072-74b712aa1e65,,Yolo,Yolo-2016-07
385,385,,100.0,221.0,Onyx Fire,True,N,0dc19167-07b3-45e6-9bad-ad070934616a,,Kern,Kern-2016-07
386,386,,100.0,78.0,Sherwood Fire,True,N,69b7a19e-7be7-43c1-8779-c7110b22f552,,Fresno,Fresno-2016-07
387,387,,100.0,138.0,Famoso Fire,True,N,73083049-8bc2-4444-911b-f3d0812fb70c,,Kern,Kern-2016-07
388,388,Auberry Rd. between Granite Creek & Little Wildhorse is closed to traffic.,100.0,123.0,Green Fire,True,N,a32de567-3d32-434a-9128-7947deaec3bb,,Fresno,Fresno-2016-07
389,389,,100.0,100.0,Feather Fire,True,N,d96a2f4f-8e4d-4534-abe2-d90530e2bbc3,,San Diego,San Diego-2016-07
390,390,,100.0,69.0,Foothill Fire,True,N,6a75dc36-9f37-4c3a-870d-345f94a8104c,,Lake,Lake-2016-07
391,391,,100.0,26.0,Bailey Fire,True,N,be2805af-a801-4ca9-b9e7-14f3b896097e,,Siskiyou,Siskiyou-2016-07
392,392,,100.0,2241.0,Goose Fire,True,N,bd2b7bdc-0f92-451a-a3a5-03569d27c952,,Fresno,Fresno-2016-07
393,393,,100.0,57.0,Baker Fire,True,N,2dae3029-2d17-445a-9fac-e95345b179e0,,Calaveras,Calaveras-2016-07
394,394,,100.0,57.0,Oak Fire,True,N,dc7637b2-fa97-47c7-bbce-c0fd1a015592,,Solano,Solano-2016-07
