,incident_latitude,incident_longitude,date,temperature (degC),wind_speed (m/s),total_precipitation (mm of water equivalent),relative_humidity (0-1),surface_pressure (Pa),humidex (degC),County,latitude,longitude,y,month,year
Sonoma-2014-10,0.0,0.0,2014-10,18.04387096774193,1.490967741935484,0.02838709677419355,0.6061290322580647,99915.31516129033,19.332903225806454,Sonoma,39.081269808904466,-123.16321578593794,False,10,2014
Sonoma-2014-11,0.0,0.0,2014-11,13.543333333333335,1.212,0.08633333333333335,0.7140000000000002,100358.957,14.20866666666667,Sonoma,38.27942750617888,-121.85668565187522,False,11,2014
Sonoma-2014-12,0.0,0.0,2014-12,11.794516129032258,2.0061290322580647,0.3406451612903225,0.8083870967741935,100274.13903225807,12.711612903225806,Sonoma,38.880651539603925,-123.76608070761378,False,12,2014
Sonoma-2015-01,0.0,0.0,2015-01,10.521612903225806,1.008709677419355,0.0025806451612903226,0.7751612903225806,100597.2141935484,10.491612903225805,Sonoma,38.624565388989836,-122.3622957851344,False,01,2015
Sonoma-2015-02,0.0,0.0,2015-02,13.302857142857144,1.7453571428571428,0.14964285714285713,0.7439285714285714,100179.95785714287,14.124642857142858,Sonoma,38.57134317658161,-123.14411438152659,False,02,2015
Sonoma-2015-03,0.0,0.0,2015-03,14.56612903225807,1.4967741935483871,0.008387096774193548,0.7064516129032258,100347.27774193553,15.572258064516127,Sonoma,38.13834959982941,-123.15566066419973,False,03,2015
Sonoma-2015-04,0.0,0.0,2015-04,14.64033333333333,2.308666666666667,0.041,0.6036666666666667,99982.69366666667,14.642000000000001,Sonoma,38.09058549753377,-123.07945781679881,False,04,2015
Sonoma-2015-05,0.0,0.0,2015-05,14.610967741935484,2.608064516129032,0.002258064516129032,0.7022580645161289,99791.43161290324,15.555806451612902,Sonoma,38.01964628405181,-122.74494566995143,False,05,2015
Sonoma-2015-06,0.0,0.0,2015-06,18.878333333333334,2.3743333333333334,0.005666666666666667,0.6490000000000001,99655.41333333332,21.202666666666676,Sonoma,37.54884726471438,-122.30529367405362,False,06,2015
Sonoma-2015-07,0.0,0.0,2015-07,19.92903225806452,2.6029032258064517,0.01032258064516129,0.6470967741935484,99782.3941935484,22.73225806451613,Sonoma,39.24499102184264,-122.77047341674283,False,07,2015
Sonoma-2015-08,0.0,0.0,2015-08,20.323548387096785,2.347419354838709,0.0006451612903225806,0.6416129032258064,99798.62935483873,23.23161290322581,Sonoma,39.50743227856892,-122.07647076211899,False,08,2015
Sonoma-2015-09,0.0,0.0,2015-09,20.12566666666667,1.713,0.009000000000000001,0.5249999999999999,99651.99300000002,21.266,Sonoma,37.839588639467074,-123.60946708505297,False,09,2015
Sonoma-2015-10,0.0,0.0,2015-10,18.43096774193548,1.4361290322580649,0.00870967741935484,0.6548387096774192,99905.38193548386,20.5758064516129,Sonoma,38.89463300462827,-122.68125149927106,False,10,2015
Sonoma-2015-11,0.0,0.0,2015-11,10.759666666666664,1.6196666666666668,0.061666666666666675,0.645,100302.62666666666,9.958333333333336,Sonoma,37.78625987979802,-122.95389535045979,False,11,2015
Sonoma-2015-12,0.0,0.0,2015-12,9.19483870967742,1.968387096774193,0.13741935483870965,0.7493548387096776,100400.3983870968,8.669677419354839,Sonoma,38.24765551994912,-122.316547533619,False,12,2015
Sonoma-2016-01,0.0,0.0,2016-01,10.599677419354835,1.8861290322580644,0.2461290322580645,0.8174193548387096,100270.30774193547,10.964193548387096,Sonoma,37.563436468524,-123.22013508273258,False,01,2016
Sonoma-2016-02,0.0,0.0,2016-02,13.178965517241378,1.4565517241379309,0.03413793103448276,0.7144827586206899,100588.31172413794,13.660344827586208,Sonoma,38.543067560649156,-122.40913286191271,False,02,2016
Sonoma-2016-03,0.0,0.0,2016-03,13.360967741935484,2.368387096774194,0.2474193548387096,0.7519354838709679,100112.0870967742,14.27,Sonoma,37.6721714615754,-122.90605162741065,False,03,2016
Sonoma-2016-04,0.0,0.0,2016-04,15.60066666666667,2.42,0.05166666666666666,0.6383333333333334,100081.6983333333,16.257,Sonoma,39.31622238273679,-123.54978496972731,False,04,2016
Sonoma-2016-05,0.0,0.0,2016-05,16.609354838709677,2.3564516129032254,0.028064516129032255,0.6922580645161288,99811.92161290324,18.273225806451613,Sonoma,39.05175715634469,-121.93516384462778,False,05,2016
Sonoma-2016-06,0.0,0.0,2016-06,19.517333333333326,2.612666666666668,0.0026666666666666666,0.5730000000000001,99877.51766666668,21.102333333333327,Sonoma,38.86362179862251,-122.3407273662685,False,06,2016
Sonoma-2016-07,0.0,0.0,2016-07,18.822580645161292,2.5377419354838704,0.0,0.6325806451612902,99819.58612903225,20.872903225806454,Sonoma,37.650740963003344,-122.07730938330387,False,07,2016
Sonoma-2016-08,0.0,0.0,2016-08,17.905161290322585,2.3845161290322583,0.0,0.6851612903225808,99764.71483870967,20.174516129032266,Sonoma,38.914806385828946,-122.81471737539597,False,08,2016
Sonoma-2016-10,0.0,0.0,2016-10,16.143870967741936,1.8154838709677417,0.17032258064516126,0.7219354838709681,99984.10387096774,17.91741935483871,Sonoma,37.593587591203146,-122.1687930796476,False,10,2016
Sonoma-2016-11,0.0,0.0,2016-11,12.984333333333336,1.2746666666666664,0.07766666666666668,0.7813333333333335,100328.64133333332,14.07033333333333,Sonoma,38.7551195773566,-123.00265765651191,False,11,2016
Sonoma-2016-12,0.0,0.0,2016-12,8.696451612903228,1.693225806451613,0.1267741935483871,0.7367741935483871,100393.39096774196,7.8758064516129025,Sonoma,38.67068358270066,-123.26656039804617,False,12,2016
Sonoma-2017-01,0.0,0.0,2017-01,8.629354838709677,2.005483870967741,0.4570967741935485,0.8141935483870966,100143.62032258064,8.226774193548387,Sonoma,37.974686773659364,-123.054646381399,False,01,2017
Sonoma-2017-02,0.0,0.0,2017-02,11.466785714285715,2.2692857142857137,0.38964285714285707,0.7767857142857145,100019.64107142856,11.940714285714286,Sonoma,38.45505812945421,-122.76683106977765,False,02,2017
Sonoma-2017-03,0.0,0.0,2017-03,13.514516129032257,1.9580645161290324,0.11,0.7122580645161289,100395.86451612905,14.098064516129035,Sonoma,37.98907933262872,-122.43478569876736,False,03,2017
Sonoma-2017-04,0.0,0.0,2017-04,14.489333333333333,2.3266666666666667,0.08033333333333333,0.6529999999999999,100164.45000000004,14.880999999999998,Sonoma,37.791860473304986,-123.16910535522199,False,04,2017
Sonoma-2017-05,0.0,0.0,2017-05,16.855483870967742,2.689354838709677,0.0003225806451612903,0.6193548387096776,99795.68161290324,17.919677419354837,Sonoma,39.21926242754902,-123.14384261289102,False,05,2017
Sonoma-2017-06,0.0,0.0,2017-06,20.011000000000006,2.721,0.007333333333333334,0.581,99705.90400000001,21.98033333333333,Sonoma,38.76455900418688,-123.67137545679822,False,06,2017
Sonoma-2017-09,0.0,0.0,2017-09,20.603333333333328,1.976,0.0026666666666666666,0.5609999999999999,99693.60633333334,22.62533333333333,Sonoma,37.75640426543897,-123.56996227779436,False,09,2017
Sonoma-2017-11,0.0,0.0,2017-11,12.675666666666668,1.389,0.10833333333333332,0.7676666666666667,100265.31166666668,13.495666666666667,Sonoma,37.97509302315841,-122.08691008055074,False,11,2017
Sonoma-2017-12,0.0,0.0,2017-12,9.529032258064513,1.4661290322580651,0.0029032258064516127,0.5974193548387097,100673.27290322584,7.858064516129033,Sonoma,37.69847464516221,-123.62248498844632,False,12,2017
Sonoma-2018-01,0.0,0.0,2018-01,10.666451612903227,1.343225806451613,0.12451612903225805,0.8222580645161292,100536.5370967742,11.042580645161292,Sonoma,38.567918323529504,-123.13006713902662,False,01,2018
Sonoma-2018-02,0.0,0.0,2018-02,11.105,2.0900000000000003,0.036071428571428574,0.5557142857142857,100378.0875,9.741428571428576,Sonoma,39.13215058854431,-122.08984335774426,False,02,2018
Sonoma-2018-03,0.0,0.0,2018-03,11.966774193548384,1.7845161290322582,0.1270967741935484,0.6935483870967741,100141.06645161293,11.867419354838708,Sonoma,38.7560657834387,-123.34322847662816,False,03,2018
Sonoma-2018-04,0.0,0.0,2018-04,13.88,2.281333333333333,0.09599999999999996,0.6726666666666666,100194.06833333336,14.309333333333333,Sonoma,37.911525013754556,-122.22374888622092,False,04,2018
Sonoma-2018-05,0.0,0.0,2018-05,16.219677419354838,2.836451612903225,0.005483870967741936,0.6332258064516127,99909.29354838713,17.10483870967742,Sonoma,38.5012997807266,-123.04181883723906,False,05,2018
Sonoma-2018-07,0.0,0.0,2018-07,19.838709677419352,2.62,0.0,0.6087096774193549,99905.20290322584,22.040645161290325,Sonoma,37.95272049201548,-122.52023930228441,False,07,2018
Sonoma-2018-08,0.0,0.0,2018-08,18.763225806451608,2.3683870967741933,0.0,0.66,99830.87225806453,21.053870967741933,Sonoma,38.15131364010234,-123.62047149082623,False,08,2018
Sonoma-2018-09,0.0,0.0,2018-09,17.777666666666665,1.9866666666666668,0.0036666666666666666,0.6273333333333332,99699.18966666666,19.268000000000004,Sonoma,38.7247222428032,-122.71795949162674,False,09,2018
Sonoma-2018-10,0.0,0.0,2018-10,16.840000000000003,1.6551612903225803,0.013548387096774191,0.6077419354838709,99958.99387096775,17.701290322580647,Sonoma,39.13683937530436,-123.04527836514897,False,10,2018
Sonoma-2018-11,0.0,0.0,2018-11,12.841333333333333,1.4993333333333332,0.12366666666666665,0.5646666666666665,100206.53666666664,12.002,Sonoma,39.24600138920135,-122.10264698363507,False,11,2018
Sonoma-2018-12,0.0,0.0,2018-12,10.11967741935484,1.6258064516129032,0.08774193548387098,0.7338709677419356,100500.20580645156,9.661612903225807,Sonoma,37.696246512782224,-123.3324093927969,False,12,2018
Sonoma-2019-01,0.0,0.0,2019-01,10.922258064516132,1.7783870967741937,0.25645161290322577,0.780967741935484,100241.88838709675,11.126451612903226,Sonoma,38.4467600057497,-122.9199305763307,False,01,2019
Sonoma-2019-02,0.0,0.0,2019-02,8.790714285714287,2.607499999999999,0.4703571428571429,0.7082142857142857,99873.43892857144,7.7857142857142865,Sonoma,38.78249411893748,-123.64388116384713,False,02,2019
Sonoma-2019-03,0.0,0.0,2019-03,11.923870967741935,1.7570967741935488,0.1803225806451613,0.7145161290322583,100190.91290322582,11.929999999999998,Sonoma,37.915981244735846,-122.78311742130396,False,03,2019
Sonoma-2019-04,0.0,0.0,2019-04,15.435,2.1900000000000004,0.026666666666666658,0.6940000000000002,100058.18800000001,16.668999999999997,Sonoma,38.75930671733393,-121.99304906746114,False,04,2019
Sonoma-2019-05,0.0,0.0,2019-05,14.86516129032258,2.520967741935484,0.09483870967741934,0.7083870967741933,99708.88580645164,15.991935483870973,Sonoma,38.70864552625961,-122.33841576036015,False,05,2019
Sonoma-2019-06,0.0,0.0,2019-06,20.023666666666664,2.4620000000000006,0.0,0.5586666666666666,99767.024,21.59033333333333,Sonoma,37.67117548266665,-123.78567460430202,False,06,2019
Sonoma-2019-07,0.0,0.0,2019-07,20.469677419354838,2.5177419354838717,0.0003225806451612903,0.6006451612903224,99808.91580645161,22.936774193548388,Sonoma,38.29310192762162,-123.6954575787418,False,07,2019
Sonoma-2019-08,0.0,0.0,2019-08,21.309999999999995,2.3238709677419362,0.0,0.603225806451613,99751.09741935486,24.220967741935482,Sonoma,38.60407889842842,-122.93297558920037,False,08,2019
Sonoma-2019-09,0.0,0.0,2019-09,20.035333333333334,2.2500000000000004,0.0026666666666666666,0.552,99790.053,21.65166666666667,Sonoma,39.476818354068804,-122.83214664607543,False,09,2019
Sonoma-2019-11,0.0,0.0,2019-11,12.161666666666667,1.3260000000000003,0.12366666666666665,0.6300000000000001,99964.38766666666,11.561000000000002,Sonoma,38.040051186559694,-121.89474672506063,False,11,2019
Sonoma-2019-12,0.0,0.0,2019-12,10.371612903225813,1.7325806451612902,0.19806451612903225,0.818709677419355,100232.12419354836,10.654838709677415,Sonoma,38.0068209209068,-123.4182411525665,False,12,2019
Sonoma-2020-01,0.0,0.0,2020-01,9.950322580645164,1.5922580645161293,0.05580645161290323,0.8003225806451615,100725.13387096774,9.89774193548387,Sonoma,38.817596591616045,-122.96950910536087,False,01,2020
Sonoma-2020-02,0.0,0.0,2020-02,12.081724137931035,1.785172413793103,0.0006896551724137933,0.5762068965517242,100453.38241379306,11.001379310344827,Sonoma,38.171093848933005,-123.78575312075894,False,02,2020
Sonoma-2020-03,0.0,0.0,2020-03,11.582580645161293,1.82483870967742,0.05000000000000001,0.6838709677419353,100139.38935483867,11.194193548387096,Sonoma,39.453563761481576,-123.01171579012839,False,03,2020
Sonoma-2020-04,0.0,0.0,2020-04,15.03533333333333,2.4643333333333333,0.02866666666666667,0.6206666666666666,100130.10533333335,15.316666666666665,Sonoma,39.272721483569704,-122.80094373532293,False,04,2020
Sonoma-2020-05,0.0,0.0,2020-05,17.75677419354839,2.5370967741935484,0.035483870967741936,0.6083870967741936,99946.04161290321,19.003225806451614,Sonoma,37.96203944432219,-123.52069668196378,False,05,2020
Sonoma-2020-07,0.0,0.0,2020-07,19.246129032258068,2.5941935483870955,0.0,0.5945161290322579,99745.14709677418,20.937741935483874,Sonoma,38.97833587350376,-123.75484125121534,False,07,2020
Sonoma-2020-08,0.0,0.0,2020-08,21.13354838709677,2.2641935483870967,0.0003225806451612903,0.5864516129032258,99650.21612903224,23.615806451612894,Sonoma,39.2365126489553,-122.14956684781598,False,08,2020
Sonoma-2020-09,0.0,0.0,2020-09,21.132333333333328,1.9456666666666669,0.0,0.5760000000000001,99893.26733333334,23.36766666666666,Sonoma,38.1216604147533,-122.096437837817,False,09,2020
Sonoma-2020-10,0.0,0.0,2020-10,18.712258064516128,1.4380645161290322,0.0,0.4883870967741935,100011.41096774195,18.84290322580645,Sonoma,38.24408599803793,-121.93462213856621,False,10,2020
Sonoma-2020-11,0.0,0.0,2020-11,11.324666666666667,1.5986666666666665,0.023666666666666662,0.6156666666666665,100385.46,10.42233333333333,Sonoma,37.68241686150861,-123.44036348613159,False,11,2020
Sonoma-2020-12,0.0,0.0,2020-12,9.745666666666667,1.3473333333333335,0.05166666666666666,0.6686666666666667,100614.20733333332,8.658999999999999,Sonoma,37.95942804636207,-123.81721794560052,False,12,2020
Stanislaus-2013-01,0.0,0.0,2013-01,7.745161290322581,1.0129032258064514,0.035483870967741936,0.7380645161290323,101751.43354838713,6.605483870967742,Stanislaus,36.64786883173401,-120.25145899472032,False,01,2013
Stanislaus-2013-02,0.0,0.0,2013-02,8.968214285714286,1.3189285714285717,0.013928571428571427,0.6835714285714286,101579.48821428572,7.7996428571428575,Stanislaus,36.836640563985995,-120.37883969907826,False,02,2013
Stanislaus-2013-03,0.0,0.0,2013-03,15.969354838709677,1.6477419354838707,0.020967741935483872,0.4961290322580645,101270.03645161288,15.457419354838708,Stanislaus,36.825840816209876,-121.36496151317617,False,03,2013
Stanislaus-2013-04,0.0,0.0,2013-04,19.65533333333334,2.8973333333333344,0.009000000000000001,0.3586666666666666,101028.38,18.573333333333334,Stanislaus,38.30630140486757,-121.3893715071782,False,04,2013
Stanislaus-2013-06,0.0,0.0,2013-06,25.31266666666667,2.7136666666666662,0.004,0.3983333333333333,100624.537,26.89800000000001,Stanislaus,37.416455059112195,-120.13150937642237,False,06,2013
Stanislaus-2013-08,0.0,0.0,2013-08,24.95774193548387,2.5912903225806447,0.0,0.4245161290322581,100730.57483870967,26.855483870967745,Stanislaus,37.04311106666704,-120.16208994952143,False,08,2013
Stanislaus-2013-09,0.0,0.0,2013-09,22.52866666666667,2.3616666666666664,0.004666666666666667,0.4299999999999999,100666.43266666667,23.532000000000004,Stanislaus,37.28390976911101,-120.80148070658802,False,09,2013
Stanislaus-2013-10,0.0,0.0,2013-10,16.777741935483867,1.4500000000000002,0.0016129032258064516,0.3996774193548387,100996.13,15.366774193548384,Stanislaus,37.40118037460502,-121.2942964798747,False,10,2013
Stanislaus-2013-11,0.0,0.0,2013-11,12.973333333333338,1.287,0.02233333333333333,0.5159999999999999,101257.36833333336,11.682333333333334,Stanislaus,36.72003127943165,-120.57250288855926,False,11,2013
Stanislaus-2013-12,0.0,0.0,2013-12,7.293870967741934,0.9261290322580644,0.014193548387096775,0.5441935483870967,101633.42032258064,4.878064516129032,Stanislaus,38.03783226212678,-120.66618063231053,False,12,2013
Stanislaus-2014-01,0.0,0.0,2014-01,10.407419354838714,1.0603225806451615,0.009677419354838712,0.5412903225806451,101587.18032258065,8.688387096774193,Stanislaus,38.382717341987885,-120.99938138193077,False,01,2014
Stanislaus-2014-02,0.0,0.0,2014-02,13.109285714285713,2.0132142857142856,0.12107142857142858,0.6496428571428571,101189.42142857144,13.071785714285712,Stanislaus,36.693173431440805,-121.53997406936891,False,02,2014
Stanislaus-2014-03,0.0,0.0,2014-03,16.09032258064516,1.5280645161290325,0.07193548387096774,0.4964516129032258,101261.17548387096,15.498064516129036,Stanislaus,38.38581389503674,-122.029810364013,False,03,2014
Stanislaus-2014-04,0.0,0.0,2014-04,18.973666666666674,1.9693333333333336,0.04133333333333333,0.4086666666666667,101050.972,18.222000000000005,Stanislaus,37.36078746716894,-121.27680942948446,False,04,2014
Stanislaus-2014-05,0.0,0.0,2014-05,22.81774193548387,2.498064516129032,0.0009677419354838713,0.2809677419354839,100902.58290322582,21.38516129032258,Stanislaus,36.986201691924954,-121.12671263385175,False,05,2014
Stanislaus-2014-06,0.0,0.0,2014-06,25.666,2.452666666666667,0.0023333333333333327,0.2833333333333333,100465.87599999999,25.30433333333333,Stanislaus,37.163602751937646,-121.81386885645136,False,06,2014
Stanislaus-2014-07,0.0,0.0,2014-07,27.67548387096773,2.5377419354838717,0.0,0.3503225806451613,100719.1393548387,29.24032258064516,Stanislaus,37.02759267535191,-121.4402270528563,False,07,2014
Stanislaus-2014-08,0.0,0.0,2014-08,26.375483870967738,2.3358064516129042,0.0,0.3787096774193548,100655.1477419355,28.02483870967741,Stanislaus,37.4479593747733,-120.09682584755095,False,08,2014
Stanislaus-2014-09,0.0,0.0,2014-09,24.54899999999999,2.2316666666666665,0.005000000000000001,0.4133333333333333,100538.11233333332,25.98566666666667,Stanislaus,37.87839478991903,-120.26830327989818,False,09,2014
Stanislaus-2014-10,0.0,0.0,2014-10,20.440322580645162,1.6258064516129032,0.050322580645161284,0.4019354838709679,100901.82193548382,20.085161290322574,Stanislaus,36.62746614314083,-120.9688578144252,False,10,2014
Stanislaus-2014-11,0.0,0.0,2014-11,13.513,1.143666666666667,0.045000000000000005,0.6749999999999999,101424.749,13.820000000000002,Stanislaus,37.277845979929204,-121.24210399444893,False,11,2014
Stanislaus-2014-12,0.0,0.0,2014-12,11.793548387096775,1.989032258064516,0.20580645161290329,0.7748387096774194,101374.3364516129,12.430645161290323,Stanislaus,37.45625581064621,-120.9997224750722,False,12,2014
Stanislaus-2015-01,0.0,0.0,2015-01,9.700645161290323,0.7241935483870967,0.0003225806451612903,0.7803225806451614,101681.76999999996,9.42225806451613,Stanislaus,36.6700169773,-121.42547657223679,False,01,2015
